actor_key,actor_name,period_start,period_end,period_index,n_articles,n_unique_articles,n_direct_conflict_relevance,n_physical_violence,n_fatalities_present,n_context_three_violent,n_context_three_pol,n_context_three_other,y_ucdp_actor_fatalities,n_ucdp_actor_events,log1p_y_ucdp_actor_fatalities,log1p_n_articles,share_direct_conflict_relevance_raw,share_physical_violence_raw,share_fatalities_present_raw,share_context_three_violent_raw,share_context_three_pol_raw,share_context_three_other_raw,log1p_y_ucdp_actor_fatalities_next,y_ucdp_actor_fatalities_next,log1p_y_ucdp_actor_fatalities_lag1,log1p_y_ucdp_actor_fatalities_lag2,outcome_period_start,outcome_period_end,time_years,taliban_outcome_transition_aug2021,taliban_outcome_post_takeover,hamas_outcome_post_oct2023,month,share_direct_conflict_relevance_calibrated,share_physical_violence_calibrated,share_fatalities_present_calibrated
209,Hamas,2023-01-23,2023-02-06,86,138.0,138.0,113.0,85.0,70.0,85.0,43.0,10.0,1.0,1.0,0.6931471805599453,4.9344739331306915,0.8188405797101449,0.6159420289855072,0.5072463768115942,0.6159420289855072,0.3115942028985507,0.072463768115942,1.791759469228055,5.0,0.0,1.3862943611198906,2023-02-06,2023-02-20,3.29637234770705,0.0,0.0,0.0,2023-01-23,0.8912326707575042,0.6109373519097715,0.46418441018859763
209,Hamas,2023-02-06,2023-02-20,87,117.0,117.0,99.0,63.0,48.0,64.0,49.0,4.0,5.0,1.0,1.791759469228055,4.770684624465665,0.8461538461538461,0.5384615384615384,0.4102564102564102,0.5470085470085471,0.4188034188034188,0.0341880341880341,1.0986122886681098,2.0,0.6931471805599453,0.0,2023-02-20,2023-03-06,3.3347022587268995,0.0,0.0,0.0,2023-02-06,0.9328384522594414,0.4994641412042606,0.3385972893153968
209,Hamas,2023-02-20,2023-03-06,88,91.0,91.0,71.0,56.0,41.0,55.0,30.0,6.0,2.0,1.0,1.0986122886681098,4.5217885770490405,0.7802197802197802,0.6153846153846154,0.4505494505494505,0.6043956043956044,0.3296703296703296,0.0659340659340659,2.302585092994046,9.0,1.791759469228055,0.6931471805599453,2023-03-06,2023-03-20,3.373032169746749,0.0,0.0,0.0,2023-02-20,0.8324023383130741,0.6101353863651277,0.390770592403935
209,Hamas,2023-03-06,2023-03-20,89,105.0,105.0,83.0,67.0,57.0,70.0,29.0,6.0,9.0,3.0,2.302585092994046,4.663439094112067,0.7904761904761904,0.638095238095238,0.5428571428571428,0.6666666666666666,0.2761904761904762,0.0571428571428571,0.0,0.0,1.0986122886681098,1.791759469228055,2023-03-20,2023-04-03,3.4113620807665983,0.0,0.0,0.0,2023-03-06,0.8480257338158423,0.6428097539840502,0.5102948867522227
209,Hamas,2023-03-20,2023-04-03,90,67.0,67.0,51.0,19.0,15.0,17.0,39.0,11.0,0.0,0.0,0.0,4.219507705176107,0.7611940298507462,0.2835820895522388,0.2238805970149253,0.2537313432835821,0.582089552238806,0.1641791044776119,0.0,0.0,2.302585092994046,1.0986122886681098,2023-04-03,2023-04-17,3.4496919917864477,0.0,0.0,0.0,2023-03-20,0.8034207730947194,0.1327624035070595,0.09726921573489904
209,Hamas,2023-04-03,2023-04-17,91,419.0,419.0,387.0,324.0,122.0,328.0,80.0,11.0,0.0,0.0,0.0,6.040254711277414,0.9236276849642004,0.7732696897374701,0.2911694510739857,0.7828162291169452,0.1909307875894988,0.026252983293556,0.0,0.0,0.0,2.302585092994046,2023-04-17,2023-05-01,3.488021902806297,0.0,0.0,0.0,2023-04-03,1.0,0.8372887773874321,0.18439795438980178
209,Hamas,2023-04-17,2023-05-01,92,91.0,91.0,59.0,17.0,10.0,18.0,56.0,17.0,0.0,0.0,0.0,4.5217885770490405,0.6483516483516484,0.1868131868131868,0.1098901098901098,0.1978021978021978,0.6153846153846154,0.1868131868131868,1.9459101490553132,6.0,0.0,0.0,2023-05-01,2023-05-15,3.5263518138261465,0.0,0.0,0.0,2023-04-17,0.6315301104203397,0.0,0.0
209,Hamas,2023-05-01,2023-05-15,93,271.0,271.0,235.0,178.0,135.0,177.0,80.0,14.0,6.0,3.0,1.9459101490553132,5.605802066295998,0.8671586715867159,0.6568265682656826,0.4981549815498155,0.6531365313653137,0.2952029520295203,0.051660516605166,0.0,0.0,0.0,0.0,2023-05-15,2023-05-29,3.564681724845996,0.0,0.0,0.0,2023-05-01,0.9648347050418634,0.6697590092193216,0.4524124486527884
209,Hamas,2023-05-15,2023-05-29,94,127.0,127.0,96.0,35.0,23.0,37.0,67.0,23.0,0.0,0.0,0.0,4.852030263919617,0.7559055118110236,0.2755905511811024,0.1811023622047244,0.2913385826771653,0.5275590551181102,0.1811023622047244,0.0,0.0,1.9459101490553132,0.0,2023-05-29,2023-06-12,3.6030116358658457,0.0,0.0,0.0,2023-05-15,0.7953648737213035,0.12126476797736081,0.041877967169057374
209,Hamas,2023-05-29,2023-06-12,95,64.0,64.0,40.0,15.0,15.0,18.0,37.0,9.0,0.0,0.0,0.0,4.174387269895637,0.625,0.234375,0.234375,0.28125,0.578125,0.140625,1.791759469228055,5.0,0.0,1.9459101490553132,2023-06-12,2023-06-26,3.6413415468856942,0.0,0.0,0.0,2023-05-29,0.5959589867310012,0.06196687517770827,0.11085785694170655
